global_idx,label,cls,method,layer,confidence_drop_top20pct,avg_drop,incr_conf,orig_prob,masked_prob
2514,0,CNV,GradCAM,CBAM1,12.582254409790039,12.590824669917858,0.0,0.999319314956665,0.8734967708587646
2514,0,CNV,GradCAM++,CBAM1,27.612119913101196,27.630927595939948,0.0,0.999319314956665,0.7231981158256531
2514,0,CNV,GradCAM,CBAM2,99.50169967487454,99.5694741309935,0.0,0.999319314956665,0.004302318207919598
2514,0,CNV,GradCAM++,CBAM2,99.6649288572371,99.73281449506544,0.0,0.999319314956665,0.002670026384294033
2514,0,CNV,ScoreCAM,CBAM2,99.45512795820832,99.52287069252978,0.0,0.999319314956665,0.004768035374581814
2520,0,CNV,GradCAM,CBAM1,96.8358188867569,97.6840635594761,0.0,0.9913164377212524,0.02295824885368347
2520,0,CNV,GradCAM++,CBAM1,13.140428066253662,13.255533181618922,0.0,0.9913164377212524,0.8599121570587158
2520,0,CNV,GradCAM,CBAM2,96.55756149441004,97.4033687389811,0.0,0.9913164377212524,0.02574082277715206
2520,0,CNV,GradCAM++,CBAM2,96.38052973896265,97.2247862531822,0.0,0.9913164377212524,0.02751114033162594
2520,0,CNV,ScoreCAM,CBAM2,97.85508019849658,98.71225320979681,0.0,0.9913164377212524,0.01276563573628664
2794,0,CNV,GradCAM,CBAM1,2.3317039012908936,2.353452659390773,0.0,0.9907587766647339,0.967441737651825
2794,0,CNV,GradCAM++,CBAM1,51.27521455287933,51.75347949776046,0.0,0.9907587766647339,0.47800663113594055
2794,0,CNV,GradCAM,CBAM2,8.018481731414795,8.093273397461369,0.0,0.9907587766647339,0.9105739593505859
2794,0,CNV,GradCAM++,CBAM2,8.375126123428345,8.453244357914972,0.0,0.9907587766647339,0.9070075154304504
2794,0,CNV,ScoreCAM,CBAM2,9.838706254959106,9.930475901283586,0.0,0.9907587766647339,0.8923717141151428
2864,0,CNV,GradCAM,CBAM1,4.653960466384888,4.66743312288581,0.0,0.9971134662628174,0.9505738615989685
2864,0,CNV,GradCAM++,CBAM1,18.601280450820923,18.655128923278166,0.0,0.9971134662628174,0.8111006617546082
2864,0,CNV,GradCAM,CBAM2,11.997562646865845,12.03229414954126,0.0,0.9971134662628174,0.8771378397941589
2864,0,CNV,GradCAM++,CBAM2,12.1107816696167,12.14584092776273,0.0,0.9971134662628174,0.8760056495666504
2864,0,CNV,ScoreCAM,CBAM2,12.237000465393066,12.272425111791046,0.0,0.9971134662628174,0.8747434616088867
2935,0,CNV,GradCAM,CBAM1,7.641232013702393,7.709231936618447,0.0,0.9911794066429138,0.9147670865058899
2935,0,CNV,GradCAM++,CBAM1,17.235976457595825,17.389360763738825,0.0,0.9911794066429138,0.8188196420669556
2935,0,CNV,GradCAM,CBAM2,39.581042528152466,39.93327732955949,0.0,0.9911794066429138,0.5953689813613892
2935,0,CNV,GradCAM++,CBAM2,41.81638956069946,42.18851689064523,0.0,0.9911794066429138,0.5730155110359192
2935,0,CNV,ScoreCAM,CBAM2,45.7847535610199,46.192195673403994,0.0,0.9911794066429138,0.5333318710327148
3050,0,CNV,GradCAM,CBAM1,12.89910078048706,13.024161107600966,0.0,0.9903978109359741,0.8614068031311035
3050,0,CNV,GradCAM++,CBAM1,49.32878017425537,49.80703625502454,0.0,0.9903978109359741,0.4971100091934204
3050,0,CNV,GradCAM,CBAM2,96.25596683472395,97.18919488711857,0.0,0.9903978109359741,0.027838142588734627
3050,0,CNV,GradCAM++,CBAM2,94.70039047300816,95.61853678505842,0.0,0.9903978109359741,0.04339390620589256
3050,0,CNV,ScoreCAM,CBAM2,56.01312816143036,56.55619083298793,0.0,0.9903978109359741,0.43026652932167053
3104,0,CNV,GradCAM,CBAM1,3.7519097328186035,3.9682282094829437,0.0,0.945487380027771,0.907968282699585
3104,0,CNV,GradCAM++,CBAM1,9.346634149551392,9.885519625255775,0.0,0.945487380027771,0.8520210385322571
3104,0,CNV,GradCAM,CBAM2,77.19519436359406,81.64592693438954,0.0,0.945487380027771,0.17353543639183044
3104,0,CNV,GradCAM++,CBAM2,75.31464248895645,79.65695077831158,0.0,0.945487380027771,0.19234095513820648
3104,0,CNV,ScoreCAM,CBAM2,90.81428907811642,96.05023825378464,0.0,0.945487380027771,0.03734448924660683
3539,0,CNV,GradCAM,CBAM1,2.78053879737854,2.9147072144306287,0.0,0.9539684653282166,0.9261630773544312
3539,0,CNV,GradCAM++,CBAM1,47.2124308347702,49.49055661249873,0.0,0.9539684653282166,0.4818441569805145
3539,0,CNV,GradCAM,CBAM2,77.37870067358017,81.11242947200925,0.0,0.9539684653282166,0.18018145859241486
3539,0,CNV,GradCAM++,CBAM2,90.06563909351826,94.41154652676633,0.0,0.9539684653282166,0.05331207439303398
3539,0,CNV,ScoreCAM,CBAM2,94.86523540690541,99.44273617036103,0.0,0.9539684653282166,0.005316111259162426
3599,0,CNV,GradCAM,CBAM1,31.938713788986206,32.393890324719976,0.0,0.9859486818313599,0.6665615439414978
3599,0,CNV,GradCAM++,CBAM1,25.692588090896606,26.05874758368375,0.0,0.9859486818313599,0.7290228009223938
3599,0,CNV,GradCAM,CBAM2,32.63985514640808,33.10502404114038,0.0,0.9859486818313599,0.659550130367279
3599,0,CNV,GradCAM++,CBAM2,32.794028520584106,33.26139462660123,0.0,0.9859486818313599,0.6580083966255188
3599,0,CNV,ScoreCAM,CBAM2,27.09648609161377,27.482653322743538,0.0,0.9859486818313599,0.7149838209152222
3643,0,CNV,GradCAM,CBAM1,14.808833599090576,15.11301579548383,0.0,0.9798728227615356,0.8317844867706299
3643,0,CNV,GradCAM++,CBAM1,33.96291732788086,34.66053572703363,0.0,0.9798728227615356,0.640243649482727
3643,0,CNV,GradCAM,CBAM2,61.34786903858185,62.60799053453462,0.0,0.9798728227615356,0.36639413237571716
3643,0,CNV,GradCAM++,CBAM2,42.677199840545654,43.55381475397194,0.0,0.9798728227615356,0.5531008243560791
3643,0,CNV,ScoreCAM,CBAM2,42.97289252281189,43.855581138731175,0.0,0.9798728227615356,0.5501438975334167
3805,0,CNV,GradCAM,CBAM1,89.31568264961243,90.53655226962944,0.0,0.9865151643753052,0.09335833787918091
3805,0,CNV,GradCAM++,CBAM1,63.41815888881683,64.28503132653317,0.0,0.9865151643753052,0.35233357548713684
3805,0,CNV,GradCAM,CBAM2,8.923399448394775,9.04537474960319,0.0,0.9865151643753052,0.8972811698913574
3805,0,CNV,GradCAM++,CBAM2,8.447551727294922,8.563022593792535,0.0,0.9865151643753052,0.902039647102356
3805,0,CNV,ScoreCAM,CBAM2,7.196569442749023,7.294940442559472,0.0,0.9865151643753052,0.9145494699478149
3885,0,CNV,GradCAM,CBAM1,8.391129970550537,8.409843640428214,0.0,0.9977747797966003,0.913863480091095
3885,0,CNV,GradCAM++,CBAM1,76.03935301303864,76.20893391036618,0.0,0.9977747797966003,0.237381249666214
3885,0,CNV,GradCAM,CBAM2,98.73947156593204,98.95967765036477,0.0,0.9977747797966003,0.010380064137279987
3885,0,CNV,GradCAM++,CBAM2,98.80178244784474,99.02212749631187,0.0,0.9977747797966003,0.009756955318152905
3885,0,CNV,ScoreCAM,CBAM2,97.63467237353325,97.85241456485025,0.0,0.9977747797966003,0.021428056061267853
3927,0,CNV,GradCAM,CBAM1,9.357333183288574,9.394413021454797,0.0,0.9960529804229736,0.9024796485900879
3927,0,CNV,GradCAM++,CBAM1,54.402416944503784,54.61799469263359,0.0,0.9960529804229736,0.4520288109779358
3927,0,CNV,GradCAM,CBAM2,11.842936277389526,11.88986569114202,0.0,0.9960529804229736,0.8776236176490784
3927,0,CNV,GradCAM++,CBAM2,12.300264835357666,12.349006482209708,0.0,0.9960529804229736,0.873050332069397
3927,0,CNV,ScoreCAM,CBAM2,12.316393852233887,12.365199412737802,0.0,0.9960529804229736,0.8728890419006348
4002,0,CNV,GradCAM,CBAM1,92.13063642382622,92.3998566980868,0.0,0.9970863461494446,0.0757799819111824
4002,0,CNV,GradCAM++,CBAM1,95.66388130187988,95.94342627584973,0.0,0.9970863461494446,0.04044753313064575
4002,0,CNV,GradCAM,CBAM2,10.57787537574768,10.608785598669103,0.0,0.9970863461494446,0.8913075923919678
4002,0,CNV,GradCAM++,CBAM2,10.604143142700195,10.635130124186388,0.0,0.9970863461494446,0.8910449147224426
4002,0,CNV,ScoreCAM,CBAM2,8.539378643035889,8.564332056466325,0.0,0.9970863461494446,0.9116925597190857
4103,0,CNV,GradCAM,CBAM1,7.0588648319244385,7.1018196978672234,0.0,0.9939515590667725,0.9233629107475281
4103,0,CNV,GradCAM++,CBAM1,33.2502007484436,33.452536102601485,0.0,0.9939515590667725,0.6614495515823364
4103,0,CNV,GradCAM,CBAM2,85.53146421909332,86.05194345575545,0.0,0.9939515590667725,0.13863691687583923
4103,0,CNV,GradCAM++,CBAM2,61.82349622249603,62.19970685346622,0.0,0.9939515590667725,0.37571659684181213
4103,0,CNV,ScoreCAM,CBAM2,64.53717350959778,64.9298975101897,0.0,0.9939515590667725,0.3485798239707947
4245,0,CNV,GradCAM,CBAM1,98.33925527054816,99.72758201053207,0.0,0.9860787987709045,0.0026862460654228926
4245,0,CNV,GradCAM++,CBAM1,68.27516853809357,69.23905871498746,0.0,0.9860787987709045,0.30332711338996887
4245,0,CNV,GradCAM,CBAM2,62.10988759994507,62.98673802488645,0.0,0.9860787987709045,0.36497992277145386
4245,0,CNV,GradCAM++,CBAM2,78.85168343782425,79.96488996260727,0.0,0.9860787987709045,0.19756196439266205
4245,0,CNV,ScoreCAM,CBAM2,97.34720606356859,98.72152732387259,0.0,0.9860787987709045,0.01260673813521862
4249,0,CNV,GradCAM,CBAM1,8.567291498184204,8.593847118279019,0.0,0.9969099164009094,0.9112370014190674
4249,0,CNV,GradCAM++,CBAM1,8.98311734199524,9.010961877394989,0.0,0.9969099164009094,0.907078742980957
4249,0,CNV,GradCAM,CBAM2,44.50867176055908,44.646633142922305,0.0,0.9969099164009094,0.5518231987953186
4249,0,CNV,GradCAM++,CBAM2,38.45219016075134,38.57137855931802,0.0,0.9969099164009094,0.612388014793396
4249,0,CNV,ScoreCAM,CBAM2,20.578736066818237,20.642522982103856,0.0,0.9969099164009094,0.791122555732727
4307,0,CNV,GradCAM,CBAM1,17.015928030014038,17.286264783664027,0.0,0.9843611717224121,0.8142018914222717
4307,0,CNV,GradCAM++,CBAM1,77.24936455488205,78.47664656961881,0.0,0.9843611717224121,0.2118675261735916
4307,0,CNV,GradCAM,CBAM2,50.24872422218323,51.04703959806621,0.0,0.9843611717224121,0.48187392950057983
4307,0,CNV,GradCAM++,CBAM2,61.159318685531616,62.130973692518495,0.0,0.9843611717224121,0.37276798486709595
4307,0,CNV,ScoreCAM,CBAM2,35.60161590576172,36.16722862178174,0.0,0.9843611717224121,0.6283450126647949
4368,0,CNV,GradCAM,CBAM1,6.576436758041382,6.651619601989259,0.0,0.9886970520019531,0.9229326844215393
4368,0,CNV,GradCAM++,CBAM1,54.5246958732605,55.14803064434795,0.0,0.9886970520019531,0.44345009326934814
4368,0,CNV,GradCAM,CBAM2,16.336625814437866,16.523388651887785,0.0,0.9886970520019531,0.8253307938575745
4368,0,CNV,GradCAM++,CBAM2,16.894501447677612,17.08764200580201,0.0,0.9886970520019531,0.819752037525177
4368,0,CNV,ScoreCAM,CBAM2,15.475237369537354,15.652152680824678,0.0,0.9886970520019531,0.8339446783065796
4369,0,CNV,GradCAM,CBAM1,2.41582989692688,2.4319657000232904,0.0,0.9933651089668274,0.9692068099975586
4369,0,CNV,GradCAM++,CBAM1,74.17829036712646,74.67374176000595,0.0,0.9933651089668274,0.25158220529556274
4369,0,CNV,GradCAM,CBAM2,11.305147409439087,11.380656712807944,0.0,0.9933651089668274,0.8803136348724365
4369,0,CNV,GradCAM++,CBAM2,11.530160903930664,11.60717311669135,0.0,0.9933651089668274,0.8780634999275208
4369,0,CNV,ScoreCAM,CBAM2,12.49014139175415,12.573565503029554,0.0,0.9933651089668274,0.8684636950492859
4386,0,CNV,GradCAM,CBAM1,79.63643819093704,81.39168465046626,0.0,0.9784345626831055,0.18207018077373505
4386,0,CNV,GradCAM++,CBAM1,95.86790073662996,97.98090072976149,0.0,0.9784345626831055,0.01975555531680584
4386,0,CNV,GradCAM,CBAM2,34.645360708236694,35.40897028324611,0.0,0.9784345626831055,0.6319809556007385
4386,0,CNV,GradCAM++,CBAM2,48.04016053676605,49.099001484614604,0.0,0.9784345626831055,0.49803295731544495
